Artist,Track,Danceability,Energy,Duration_min,Views,Likes
The White Stripes,We're Going to Be Friends,0.534,0.441,2.336316666666667,13464796.0,149818.0
The White Stripes,Icky Thump,0.417,0.63,4.242216666666667,24628972.0,203241.0
The White Stripes,Seven Nation Army - The Glitch Mob Remix,0.701,0.844,4.2837,4783629.0,63082.0
The White Stripes,The Hardest Button to Button,0.694,0.515,3.5481333333333334,35963789.0,375510.0
The White Stripes,The Denial Twist,0.514,0.756,2.596216666666667,2544193.0,20755.0
The White Stripes,Dead Leaves and the Dirty Ground,0.305,0.628,3.0361333333333334,11326014.0,76796.0
The White Stripes,Apple Blossom,0.537,0.454,2.22155,1039371.0,26298.0
Lynyrd Skynyrd,Sweet Home Alabama,0.596,0.605,4.73,586408.0,8295.0
Lynyrd Skynyrd,Free Bird,0.249,0.834,9.11845,45915141.0,373297.0
Lynyrd Skynyrd,Simple Man,0.422,0.752,5.943783333333333,104028789.0,458759.0
Lynyrd Skynyrd,Gimme Three Steps,0.554,0.74,4.452883333333333,120566.0,1825.0
Lynyrd Skynyrd,Tuesday's Gone,0.232,0.615,7.503783333333334,15271699.0,96566.0
Lynyrd Skynyrd,Sweet Home Alabama - Edit,0.63,0.655,3.6782166666666667,15426688.0,93096.0
Lynyrd Skynyrd,Call Me The Breeze,0.271,0.642,5.162883333333333,7121641.0,28610.0
Lynyrd Skynyrd,The Ballad Of Curtis Loew,0.432,0.425,4.862266666666667,136296.0,1927.0
Lynyrd Skynyrd,Gimme Back My Bullets,0.428,0.682,3.4966666666666666,6839603.0,37728.0
Lynyrd Skynyrd,That Smell,0.455,0.573,5.804,5428809.0,39859.0
Dido,Thank You,0.725,0.583,3.6393333333333335,295349308.0,2368144.0
Dido,White Flag,0.509,0.538,4.01,224715106.0,1042174.0
Dido,Here With Me,0.555,0.578,4.256666666666667,100047712.0,395482.0
Dido,Life for Rent,0.487,0.519,3.6842166666666665,71139257.0,300697.0
Dido,Thank You - (Acoustic) [Live],0.539,0.407,2.5751166666666667,9844655.0,265042.0
Dido,Hunter,0.589,0.743,3.9537833333333334,23777419.0,85804.0
Dido,Hurricanes,0.535,0.459,5.288216666666667,8858632.0,74926.0
Dido,Don't Leave Home,0.54,0.526,3.776,24169301.0,75428.0
Dido,No Freedom,0.506,0.513,3.27,13341149.0,70497.0
Dido,Give You Up,0.646,0.431,3.3588833333333334,2487743.0,41118.0
Eric Clapton,Wonderful Tonight,0.572,0.214,3.75045,92228988.0,398229.0
Eric Clapton,Layla - Acoustic Live,0.559,0.524,4.817116666666666,112651672.0,603892.0
Eric Clapton,Tears in Heaven - Acoustic Live,0.694,0.331,4.666666666666667,380085.0,5006.0
Eric Clapton,Cocaine,0.699,0.502,3.694,9119736.0,30768.0
Eric Clapton,Tears in Heaven,0.498,0.242,4.529333333333334,104623149.0,806643.0
Eric Clapton,Change the World,0.721,0.558,3.91445,26036653.0,139440.0
Eric Clapton,I Shot The Sheriff,0.73,0.639,4.395783333333333,130347119.0,503032.0
Eric Clapton,Lay Down Sally,0.69,0.5,3.9348833333333335,9716981.0,46993.0
Eric Clapton,My Father's Eyes,0.807,0.552,5.390666666666666,4275129.0,21581.0
Eric Clapton,All Your Love - Stereo,0.321,0.625,3.5433333333333334,1607044.0,9072.0
Bob Dylan,Knockin' On Heaven's Door,0.513,0.396,2.498,30715115.0,115431.0
Bob Dylan,Like a Rolling Stone,0.482,0.721,6.16,39704803.0,259693.0
Bob Dylan,Blowin' in the Wind,0.38,0.0993,2.7571166666666667,12634339.0,180796.0
Bob Dylan,Girl from the North Country,0.607,0.142,3.6733333333333333,4139167.0,49336.0
Bob Dylan,Hurricane,0.509,0.827,8.54555,39795912.0,235601.0
Bob Dylan,The Times They Are A-Changin',0.389,0.396,3.2008833333333335,12595387.0,129508.0
Bob Dylan,"Don't Think Twice, It's All Right",0.6,0.243,3.6233333333333335,10930262.0,108001.0
Bob Dylan,Mr. Tambourine Man,0.39,0.31,5.508883333333333,5295666.0,49260.0
Bob Dylan,"Lay, Lady, Lay",0.52,0.179,3.284883333333333,7323624.0,69574.0
Bob Dylan,Shelter from the Storm,0.486,0.241,5.018883333333333,6813785.0,50731.0
Bill Withers,Ain't No Sunshine,0.527,0.415,2.0848833333333334,18484730.0,299548.0
Bill Withers,Lovely Day,0.692,0.651,4.242666666666667,60056332.0,648554.0
Bill Withers,Lean on Me,0.619,0.22,4.313916666666667,162375.0,2468.0
Bill Withers,Use Me,0.758,0.586,3.80545,3965032.0,48282.0
Bill Withers,Grandma's Hands,0.731,0.312,2.018,3424667.0,54051.0
Bill Withers,Who Is He (And What Is He to You)?,0.921,0.313,3.240466666666667,1500200.0,16990.0
Bill Withers,Kissing My Love,0.825,0.526,3.8507333333333333,822256.0,5188.0
Bill Withers,Can We Pretend,0.596,0.313,3.826216666666667,230362.0,2619.0
Bill Withers,Ruby Lee,0.836,0.311,3.2922166666666666,167332.0,2162.0
Bill Withers,Sweet Wanomi,0.757,0.333,2.5462166666666666,155798.0,790.0
Louis Armstrong,What A Wonderful World,0.271,0.165,2.32045,5590762.0,119456.0
Louis Armstrong,Dream A Little Dream Of Me,0.461,0.185,3.280666666666667,170188.0,3819.0
Louis Armstrong,La vie en rose - Single Version,0.558,0.123,3.4388833333333335,58319648.0,632632.0
Louis Armstrong,Cool Yule,0.568,0.505,2.9449833333333335,185989.0,1254.0
Louis Armstrong,Cheek To Cheek,0.663,0.264,5.908883333333334,1666028.0,22988.0
Louis Armstrong,Summertime,0.172,0.0696,4.968883333333333,3386164.0,28977.0
Louis Armstrong,"'Zat You, Santa Claus? - Single Version",0.683,0.514,2.818216666666667,134622.0,2434.0
Louis Armstrong,I've Got My Love To Keep Me Warm,0.523,0.427,3.1506666666666665,68125.0,1190.0
Louis Armstrong,A Kiss To Build A Dream On - Single Version,0.723,0.0811,3.0248833333333334,6516929.0,73247.0
Enya,Only Time,0.418,0.249,3.64245,227541008.0,2030885.0
Enya,Caribbean Blue,0.386,0.319,3.993333333333333,60428588.0,353981.0
Enya,A Day Without Rain,0.23,0.159,2.6146666666666665,2792923.0,18778.0
Enya,May It Be,0.151,0.172,3.494883333333333,801756.0,7778.0
Enya,Orinoco Flow,0.685,0.307,4.436566666666667,40696828.0,321166.0
Enya,Wild Child,0.6,0.372,3.79155,2442180.0,19494.0
Enya,Aníron,0.177,0.305,2.74355,30430584.0,136901.0
Enya,Amarantine,0.54,0.279,3.17555,20219785.0,64841.0
Enya,Watermark,0.303,0.0861,2.4040333333333335,2060845.0,33082.0
Enya,Echoes in Rain,0.693,0.396,3.590883333333333,10067654.0,78402.0
Papa Roach,Last Resort,0.589,0.89,3.3317833333333335,185069943.0,1279548.0
Papa Roach,Scars,0.384,0.921,3.4697666666666667,119353178.0,727898.0
Papa Roach,Between Angels And Insects,0.519,0.961,3.907783333333333,91145672.0,459142.0
Papa Roach,Help,0.383,0.9,3.57995,28838886.0,246229.0
Papa Roach,Last Resort (Reloaded),0.639,0.684,2.2882833333333332,10163917.0,156422.0
Papa Roach,Swerve - Rockzilla Remix,0.585,0.912,2.7972,2671967.0,46470.0
Papa Roach,Kill The Noise,0.533,0.865,3.13545,3591606.0,76192.0
Papa Roach,Born For Greatness,0.525,0.85,3.79745,11509365.0,129891.0
Papa Roach,She Loves Me Not,0.598,0.955,3.4928833333333333,42034188.0,205379.0
Papa Roach,Blood Brothers,0.475,0.958,3.56445,89435.0,836.0
Ozzy Osbourne,Crazy Train,0.454,0.913,4.886383333333334,11765529.0,109771.0
Ozzy Osbourne,No More Tears,0.346,0.749,7.387333333333333,81860216.0,492083.0
Ozzy Osbourne,"Mama, I'm Coming Home",0.282,0.656,4.197783333333334,87619028.0,625969.0
Ozzy Osbourne,Bark at the Moon,0.303,0.961,4.285333333333333,1019839.0,27848.0
Ozzy Osbourne,Mr. Crowley,0.307,0.748,5.044133333333333,67774475.0,437714.0
Ozzy Osbourne,I Don't Wanna Stop,0.578,0.937,3.997116666666667,8595998.0,50895.0
Ozzy Osbourne,Shot in the Dark,0.581,0.791,4.27155,3467581.0,41185.0
Ozzy Osbourne,Dreamer,0.493,0.636,4.74845,89446125.0,717595.0
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),0.318,0.87,7.3567,8099358.0,181901.0
Ozzy Osbourne,One of Those Days (feat. Eric Clapton),0.412,0.835,4.670116666666667,3104831.0,80923.0
a-ha,Take on Me,0.573,0.902,3.7546666666666666,1602170613.0,9457948.0
a-ha,The Sun Always Shines on T.V.,0.494,0.839,5.04,93736610.0,431095.0
a-ha,Hunting High and Low,0.513,0.676,3.81155,59266514.0,365211.0
a-ha,Take On Me - 2017 Acoustic,0.437,0.188,3.0721,1568926.0,36004.0
a-ha,Crying in the Rain,0.394,0.547,4.337116666666667,45632510.0,277292.0
a-ha,Stay on These Roads,0.572,0.51,4.734216666666667,62938557.0,385466.0
a-ha,You Are the One,0.514,0.71,3.85955,23733318.0,151584.0
a-ha,Take On Me - MTV Unplugged,0.472,0.204,4.2317833333333335,88697505.0,1143798.0
a-ha,I've Been Losing You,0.646,0.929,4.42755,9235010.0,41419.0
a-ha,There's Never a Forever Thing,0.602,0.303,2.85955,13130975.0,102737.0
Mötley Crüe,Kickstart My Heart,0.465,0.977,4.733783333333333,50941785.0,364356.0
Mötley Crüe,"Girls, Girls, Girls",0.599,0.931,4.507116666666667,30998508.0,189430.0
Mötley Crüe,Dr. Feelgood,0.535,0.967,4.8551166666666665,24689852.0,183612.0
Mötley Crüe,Home Sweet Home,0.395,0.777,3.9846666666666666,35062455.0,268415.0
Mötley Crüe,Shout At The Devil,0.5,0.946,3.2497833333333332,10162826.0,88101.0
Mötley Crüe,Wild Side,0.596,0.896,4.699333333333334,32312662.0,145269.0
Mötley Crüe,Live Wire,0.411,0.904,3.243116666666667,24343824.0,190883.0
Mötley Crüe,Looks That Kill,0.485,0.949,4.1306666666666665,12197706.0,110013.0
Mötley Crüe,Same Ol' Situation (S.O.S.),0.498,0.984,4.234,19901510.0,99654.0
Mötley Crüe,Smokin' In The Boys Room,0.391,0.938,3.473333333333333,9751309.0,91769.0
Alice In Chains,Would? (2022 Remaster),0.305,0.833,3.4462166666666665,128525680.0,698037.0
Alice In Chains,Man in the Box,0.355,0.791,4.753333333333333,140785484.0,824909.0
Alice In Chains,Nutshell,0.384,0.561,4.32,3762458.0,42620.0
Alice In Chains,Rooster (2022 Remaster),0.271,0.551,6.238883333333333,94664906.0,606501.0
Alice In Chains,Them Bones (2022 Remaster),0.159,0.946,2.4911166666666666,6597.0,223.0
Alice In Chains,Down In A Hole (2022 Remaster),0.357,0.795,5.6371166666666666,12622307.0,161628.0
Alice In Chains,No Excuses,0.527,0.838,4.25955,23818934.0,123546.0
Alice In Chains,We Die Young,0.486,0.938,2.542666666666667,14305016.0,103605.0
Alice In Chains,I Stay Away,0.174,0.781,4.24,24393566.0,146122.0
Alice In Chains,Heaven Beside You,0.551,0.724,5.464883333333334,15011020.0,101886.0
Ella Fitzgerald,Sleigh Ride,0.508,0.287,2.933116666666667,554757.0,4589.0
Ella Fitzgerald,Frosty The Snowman,0.579,0.502,2.19555,1284434.0,14122.0
Ella Fitzgerald,Cheek To Cheek,0.663,0.264,5.908883333333334,1666028.0,22988.0
Ella Fitzgerald,Dream A Little Dream Of Me,0.491,0.154,3.128216666666667,59545.0,1598.0
Ella Fitzgerald,What Are You Doing New Year's Eve?,0.345,0.253,3.5351166666666667,236815.0,1369.0
Ella Fitzgerald,Summertime,0.172,0.0696,4.968883333333333,15635100.0,139403.0
Ella Fitzgerald,We Three Kings - Remastered 2006,0.32,0.283,2.1222166666666666,29012.0,315.0
Ella Fitzgerald,I've Got My Love To Keep Me Warm,0.523,0.427,3.1506666666666665,68125.0,1190.0
Ella Fitzgerald,Have Yourself A Merry Little Christmas,0.611,0.247,2.9306666666666668,602673.0,3383.0
Ella Fitzgerald,They Can't Take That Away From Me,0.563,0.136,4.666666666666667,1138380.0,9625.0
Sade,Like a Tattoo,0.557,0.16,3.6333333333333333,35577.0,442.0
Sade,Smooth Operator - Single Version,0.734,0.58,4.31155,114211008.0,786441.0
Sade,By Your Side,0.653,0.429,4.582216666666667,103564063.0,607057.0
Sade,No Ordinary Love,0.629,0.364,7.341116666666666,142751443.0,882395.0
Sade,Kiss of Life,0.723,0.47,4.188883333333333,39530610.0,285876.0
Sade,Your Love Is King,0.742,0.42,3.6571166666666666,31467809.0,195918.0
Sade,The Sweetest Taboo,0.752,0.823,4.622883333333333,93906429.0,578213.0
Sade,Paradise,0.738,0.792,3.62445,27710627.0,143842.0
Sade,Hang on to Your Love,0.846,0.703,4.507783333333333,20338824.0,111456.0
Sade,Cherish the Day,0.68,0.389,5.53555,41774979.0,257711.0
Wyclef Jean,Ready or Not,0.607,0.422,3.7831166666666665,212066884.0,1317003.0
Wyclef Jean,Fu-Gee-La,0.681,0.505,4.33445,70572748.0,473024.0
Wyclef Jean,"No Woman, No Cry",0.846,0.326,4.55155,123640.0,1144.0
Wyclef Jean,Zealots,0.53,0.45,4.34245,440111.0,5840.0
Wyclef Jean,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",0.73,0.746,3.990666666666667,112497820.0,584461.0
Wyclef Jean,We Trying to Stay Alive (feat. John Forté & Pras),0.87,0.614,3.1922166666666665,5116544.0,45600.0
Wyclef Jean,"Guantanamera (feat. Ms. Lauryn Hill, Celia Cruz & Jeni Fujita)",0.833,0.431,4.508216666666667,4320002.0,34841.0
Wyclef Jean,Killing Me Softly With His Song,0.765,0.437,4.838216666666667,351401822.0,2549466.0
Wyclef Jean,911 (feat. Mary J. Blige),0.747,0.646,4.322216666666667,106612445.0,604537.0
Wyclef Jean,Perfect Gentleman (feat. Hope),0.827,0.806,4.163783333333333,13840269.0,59814.0
Antonio Vivaldi,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",0.429,0.258,1.87255,534308.0,20158.0
Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",0.4,0.247,3.3642166666666666,8398449.0,137622.0
Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",0.34,0.489,2.798,389135.0,7945.0
Antonio Vivaldi,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",0.48,0.163,3.40245,8398449.0,137622.0
Antonio Vivaldi,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",0.433,0.291,1.3306666666666667,170420.0,1380.0
Antonio Vivaldi,"Cello Concerto in E Minor, RV 409: II. Allegro",0.396,0.229,1.0211166666666667,3997.0,59.0
Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",0.33,0.0649,1.9651166666666666,8398449.0,137622.0
Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",0.362,0.569,2.89045,184825.0,5190.0
Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Tempo impetuoso d'estate",0.364,0.571,2.5111166666666667,184825.0,5190.0
Robbie Williams,Angels,0.429,0.594,4.416666666666667,202457327.0,997035.0
Robbie Williams,Feel,0.599,0.732,4.397783333333333,316688049.0,1299086.0
Robbie Williams,Rock DJ,0.712,0.762,4.342666666666666,249074.0,922.0
Robbie Williams,She's The One,0.243,0.609,4.30045,76758188.0,252380.0
Robbie Williams,Candy,0.715,0.791,3.3508833333333334,105107732.0,740856.0
Robbie Williams,Let Me Entertain You,0.478,0.965,4.366666666666666,22878351.0,93766.0
Robbie Williams,Somethin' Stupid,0.654,0.515,2.84155,44458549.0,276258.0
Robbie Williams,Can't Stop Christmas,0.433,0.708,3.390633333333333,2419753.0,27724.0
Robbie Williams,Supreme,0.562,0.857,4.34,86252134.0,357275.0
Robbie Williams,Better Man,0.486,0.525,3.4106666666666667,26341526.0,83668.0
Patrick Watson,Je te laisserai des mots,0.303,0.187,2.6808833333333335,88490455.0,1939359.0
Patrick Watson,To Build A Home,0.264,0.128,6.177783333333333,12308037.0,118927.0
Patrick Watson,Ode to Vivian - Rework,0.451,0.023,1.6104166666666666,86950.0,955.0
Patrick Watson,Ode to Vivian,0.496,0.15,1.49335,86950.0,955.0
Patrick Watson,Lost With You,0.373,0.157,2.9274,2273744.0,68852.0
Patrick Watson,The Great Escape,0.459,0.0698,3.1228833333333332,9236037.0,62809.0
Patrick Watson,Sit Down Beside Me,0.309,0.333,4.5411166666666665,8784488.0,240853.0
Patrick Watson,Melody Noir,0.65,0.315,3.2333333333333334,1870898.0,35807.0
Patrick Watson,Mélancolie,0.306,0.331,2.7047666666666665,19436.0,1119.0
Patrick Watson,Love Songs For Robots,0.419,0.237,3.6267666666666667,706018.0,7201.0
Busta Rhymes,Don't Cha,0.877,0.637,4.534666666666666,409897329.0,1749518.0
Busta Rhymes,I Know What You Want (feat. Flipmode Squad),0.648,0.759,5.405116666666666,295026831.0,2212839.0
Busta Rhymes,Break Ya Neck,0.82,0.809,3.854,60823771.0,403945.0
Busta Rhymes,Put Your Hands Where My Eyes Could See,0.906,0.623,3.2382166666666667,31503357.0,293459.0
Busta Rhymes,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",0.49,0.923,3.953883333333333,2434744.0,63107.0
Busta Rhymes,Gimme Some More,0.591,0.855,2.6411166666666666,12105762.0,145123.0
Busta Rhymes,Touch It,0.658,0.551,3.582666666666667,73500123.0,547052.0
Busta Rhymes,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",0.542,0.485,3.3741833333333333,518998.0,19870.0
Busta Rhymes,I Know What You Want (feat. Flipmode Squad),0.673,0.607,4.206,295026831.0,2212839.0
Busta Rhymes,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,0.697,0.793,3.9766666666666666,27097198.0,189648.0
Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,0.774,0.511,3.794216666666667,18701629.0,142981.0
Paul McCartney,FourFiveSeconds,0.582,0.272,3.1373,511194127.0,2539804.0
Paul McCartney,Maybe I’m Amazed - 2011 Remaster,0.471,0.494,3.83045,9091676.0,116240.0
Paul McCartney,Say Say Say - Remastered 2015,0.822,0.686,3.9282166666666667,79796.0,1240.0
Paul McCartney,The Kiss Of Venus (Dominic Fike),0.715,0.374,2.3921833333333336,2876944.0,72314.0
Paul McCartney,Hope Of Deliverance,0.638,0.786,3.3666666666666667,350629.0,9782.0
Paul McCartney,Ebony And Ivory - Remixed 2015,0.567,0.692,3.7711166666666665,613769.0,6355.0
Paul McCartney,Every Night - 2011 Remaster,0.605,0.404,2.5568833333333334,714970.0,10881.0
Paul McCartney,Another Day - 2012 Remaster,0.701,0.335,3.7088833333333335,7508.0,141.0
Paul McCartney,Junk - 2011 Remaster,0.712,0.0862,1.92155,647837.0,11454.0
Los Enanitos Verdes,Lamento Boliviano,0.714,0.735,3.7037833333333334,26276321.0,239386.0
Los Enanitos Verdes,Luz De Dia,0.657,0.447,4.481116666666667,418605.0,1367.0
Los Enanitos Verdes,La Muralla Verde,0.717,0.837,2.6906666666666665,2909425.0,17713.0
Los Enanitos Verdes,Tu Carcel - En Vivo,0.639,0.745,4.040216666666667,48359522.0,218216.0
Los Enanitos Verdes,Mariposas,0.549,0.916,3.695333333333333,22304997.0,119571.0
Los Enanitos Verdes,Mi Primer Dia Sin Ti,0.526,0.649,4.476666666666667,268948.0,4324.0
Los Enanitos Verdes,Igual Que Ayer,0.621,0.706,4.8344,746247.0,12264.0
Los Enanitos Verdes,Luz De Dia - En Vivo,0.624,0.707,4.8871166666666666,49623825.0,134217.0
Los Enanitos Verdes,Amores Lejanos,0.726,0.837,4.916883333333334,11323375.0,58787.0
Los Enanitos Verdes,Eterna Soledad,0.557,0.325,2.88955,190480.0,3920.0
Hombres G,Devuélveme a mi chica,0.603,0.843,3.2477833333333335,29241488.0,497777.0
Hombres G,Te quiero,0.736,0.711,3.7626666666666666,618870.0,5975.0
Hombres G,El ataque de las chicas cocodrilo,0.506,0.809,3.0726666666666667,4892898.0,44216.0
Hombres G,Marta tiene un marcapasos,0.596,0.947,2.2142166666666667,2803490.0,29580.0
Hombres G,Venezia,0.581,0.826,4.511333333333333,47965180.0,167010.0
Hombres G,Ay Haiti!,0.673,0.753,5.189116666666667,231466.0,883.0
Hombres G,Voy a pasármelo bien,0.663,0.84,3.92445,4271710.0,36679.0
Hombres G,Si no te tengo a ti,0.822,0.506,4.774666666666667,240714.0,2883.0
Hombres G,Lo noto - Remaster 2015,0.715,0.655,4.364,3929494.0,17670.0
Hombres G,Visite nuestro bar,0.67,0.922,3.356,4625811.0,24508.0
Sufjan Stevens,Fourth of July,0.435,0.104,4.655266666666667,15711126.0,244788.0
Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),0.365,0.273,4.149416666666666,9612175.0,204629.0
Sufjan Stevens,Visions of Gideon,0.252,0.314,4.130133333333333,17645535.0,224423.0
Sufjan Stevens,Death with Dignity,0.514,0.16,3.9918,8471245.0,78690.0
Sufjan Stevens,Should Have Known Better,0.493,0.171,5.1283,18188095.0,161891.0
Sufjan Stevens,Futile Devices (Doveman Remix),0.462,0.187,2.2574,1221363.0,17659.0
Sufjan Stevens,The Only Thing,0.51,0.146,4.735516666666666,7317644.0,49505.0
Sufjan Stevens,To Be Alone With You,0.519,0.163,2.800666666666667,1238928.0,11495.0
Sufjan Stevens,Chicago,0.582,0.464,6.076883333333333,232630.0,1315.0
Sufjan Stevens,Futile Devices,0.581,0.286,2.2211166666666666,1097364.0,23871.0
Prince,Purple Rain,0.367,0.452,8.679783333333333,240025467.0,1279053.0
Prince,Kiss,0.898,0.271,3.7706666666666666,63789393.0,519736.0
Prince,When Doves Cry,0.729,0.989,5.881766666666667,82384309.0,678837.0
Prince,Raspberry Beret,0.761,0.67,3.5862166666666666,57418794.0,348189.0
Prince,Let's Go Crazy,0.309,0.93,4.666666666666667,25115573.0,196994.0
Prince,The Most Beautiful Girl In the World,0.489,0.693,4.422,6052700.0,72433.0
Prince,1999 - 2019 Remaster,0.864,0.826,6.229116666666667,26220300.0,203541.0
Prince,I Would Die 4 U,0.731,0.75,2.9831166666666666,6214045.0,52412.0
Prince,I Wanna Be Your Lover,0.812,0.506,5.79445,17326837.0,183216.0
Prince,"Little Red Corvette - 7"" Edit - 2019 Remaster",0.789,0.808,3.13955,36132559.0,232658.0
Boney M.,Rasputin,0.758,0.913,3.1035,52877.0,893.0
Boney M.,Daddy Cool,0.763,0.777,3.4766666666666666,76279956.0,561800.0
Boney M.,Rasputin - Single Version,0.694,0.719,3.6788833333333333,418957377.0,3435429.0
Boney M.,Rivers of Babylon,0.729,0.851,4.35445,180559851.0,884751.0
Boney M.,Sunny,0.647,0.868,4.037333333333334,8001339.0,73583.0
Boney M.,Rasputin,0.639,0.893,5.85955,52877.0,893.0
Boney M.,Ma Baker,0.746,0.76,4.601333333333334,283117873.0,1373934.0
Boney M.,Mary's Boy Child / Oh My Lord,0.774,0.824,4.03645,14631119.0,112003.0
Boney M.,Daddy Cool,0.809,0.872,2.580983333333333,76279956.0,561800.0
Boney M.,Gotta Go Home,0.781,0.936,3.76045,68250778.0,360042.0
Willie Nelson,Highwayman,0.67,0.351,3.044216666666667,47676885.0,335189.0
Willie Nelson,Roll Me Up and Smoke Me When I Die - Live,0.427,0.813,2.2377833333333332,8726124.0,58294.0
Willie Nelson,Mammas Don't Let Your Babies Grow up to Be Cowboys,0.363,0.361,2.5477833333333333,1240905.0,9102.0
Willie Nelson,Always On My Mind,0.524,0.261,3.54445,87903322.0,442638.0
Willie Nelson,American Remains,0.684,0.495,4.116666666666666,5249473.0,28501.0
Willie Nelson,Blue Eyes Crying In the Rain,0.626,0.04,2.31,20875687.0,105516.0
Willie Nelson,"On the Road Again - Live at Austin, Texas - Fall 1979",0.709,0.729,2.5451166666666665,12672554.0,59786.0
Willie Nelson,On The Road Again - Live,0.411,0.859,2.602883333333333,12672554.0,59786.0
Willie Nelson,Pancho and Lefty,0.693,0.454,4.793783333333334,23357100.0,130094.0
Willie Nelson,Silver Stallion,0.625,0.523,3.207116666666667,3349302.0,22232.0
Van Morrison,Brown Eyed Girl,0.491,0.583,3.0551166666666667,91274010.0,423722.0
Van Morrison,Into the Mystic - 2013 Remaster,0.608,0.524,3.4268833333333335,4302880.0,38657.0
Van Morrison,Crazy Love - 2013 Remaster,0.575,0.188,2.590883333333333,4374454.0,54558.0
Van Morrison,Days Like This,0.66,0.541,3.286,23502353.0,131987.0
Van Morrison,Moondance - 2013 Remaster,0.606,0.282,4.567333333333333,4925805.0,69344.0
Van Morrison,Have I Told You Lately,0.329,0.477,4.339783333333333,11013537.0,67707.0
Van Morrison,Bright Side of the Road,0.536,0.737,3.779333333333333,809794.0,6132.0
Van Morrison,Wild Night,0.568,0.714,3.56,5316213.0,25987.0
Van Morrison,And It Stoned Me - 2013 Remaster,0.593,0.468,4.536,7383344.0,64580.0
Van Morrison,Someone Like You,0.474,0.351,4.16045,4731304.0,33336.0
Ms. Lauryn Hill,Killing Me Softly With His Song,0.765,0.29,4.97955,351401822.0,2549466.0
Ms. Lauryn Hill,Doo Wop (That Thing),0.535,0.505,5.337783333333333,155585471.0,1046356.0
Ms. Lauryn Hill,Ready or Not,0.607,0.422,3.7831166666666665,212066884.0,1317003.0
Ms. Lauryn Hill,Ex-Factor,0.593,0.619,5.442216666666667,118440055.0,731399.0
Ms. Lauryn Hill,Can't Take My Eyes Off of You - (I Love You Baby),0.747,0.662,3.691116666666667,45995920.0,353016.0
Ms. Lauryn Hill,Fu-Gee-La,0.681,0.505,4.33445,70572748.0,473024.0
Ms. Lauryn Hill,Nothing Even Matters (feat. D'Angelo),0.539,0.363,5.842216666666666,25880121.0,161757.0
Ms. Lauryn Hill,To Zion (feat. Carlos Santana),0.41,0.601,6.154883333333333,4494.0,174.0
Ms. Lauryn Hill,Lost Ones,0.832,0.749,5.5651166666666665,3207135.0,20405.0
Ms. Lauryn Hill,Tell Him,0.655,0.647,4.679333333333333,6835989.0,60342.0
Lil Jon,BOMBÓN,0.843,0.789,3.040216666666667,135227988.0,1114973.0
Lil Jon,Turn Down for What,0.818,0.799,3.5622166666666666,1144903863.0,10125701.0
Lil Jon,Snap Yo Fingers,0.835,0.757,4.5731166666666665,105596446.0,637212.0
Lil Jon,Alive (with Offset & 2 Chainz),0.811,0.726,3.9316166666666668,33429589.0,432912.0
Lil Jon,LET'S GET CRAZY! (Mambo Drop),0.702,0.906,2.663666666666667,15782512.0,176658.0
Lil Jon,Live The Night,0.805,0.968,2.21875,2526998.0,22407.0
Lil Jon,Outta Your Mind,0.876,0.984,4.179116666666666,34373643.0,192603.0
Lil Jon,"Gasolina (with Pitbull, Lil Jon, Noriega, Dj Buddha) - Dj Buddha Remix",0.714,0.817,4.717333333333333,1118781.0,17687.0
Lil Jon,Bend Ova (feat. Tyga),0.855,0.968,3.76845,22665050.0,159374.0
Lil Jon,Act A Fool,0.849,0.887,4.684666666666667,148825368.0,1412004.0
Chayanne,El Ultimo Adiós - Varios Artistas Version,0.276,0.572,3.9577833333333334,129107.0,973.0
Chayanne,Dejaría Todo,0.631,0.751,4.741116666666667,344790169.0,1213946.0
Chayanne,Un Siglo Sin Ti,0.611,0.674,4.683783333333333,382555979.0,1352278.0
Chayanne,Humanos a Marte,0.69,0.902,3.76645,150644578.0,677360.0
Chayanne,Madre Tierra (Oye),0.695,0.954,3.432,154804639.0,738986.0
Chayanne,Yo Te Amo,0.573,0.642,4.815783333333333,172409230.0,656524.0
